Thời gian,Lưu lượng(m3/h)(*),Áp lực(m),Tổng Thuận(m3),Tổng Nghịch(m3),Áp Lực (bar),Unnamed: 6
7/28/2023 23:00,116,16.0,"3,379,057","7,227",1.6,2807202323
7/29/2023 0:00,100,16.0,"3,379,160","7,227",1.6,2907202300
7/29/2023 1:00,92,16.5,"3,379,252","7,227",1.65,2907202301
7/29/2023 2:00,88,17.0,"3,379,341","7,227",1.7,2907202302
7/29/2023 3:00,88,18.0,"3,379,428","7,227",1.8,2907202303
7/29/2023 4:00,88,18.0,"3,379,515","7,227",1.8,2907202304
7/29/2023 5:00,84,16.5,"3,379,602","7,227",1.65,2907202305
7/29/2023 6:00,104,15.0,"3,379,698","7,227",1.5,2907202306
7/29/2023 7:00,124,16.0,"3,379,821","7,227",1.6,2907202307
7/29/2023 8:00,144,16.0,"3,379,961","7,227",1.6,2907202308
7/29/2023 9:00,140,16.0,"3,380,100","7,227",1.6,2907202309
7/29/2023 10:00,136,16.0,"3,380,234","7,227",1.6,2907202310
7/29/2023 11:00,136,15.5,"3,380,370","7,227",1.55,2907202311
7/29/2023 12:00,132,15.0,"3,380,502","7,227",1.5,2907202312
7/29/2023 13:00,124,15.5,"3,380,626","7,227",1.55,2907202313
7/29/2023 14:00,124,16.0,"3,380,751","7,227",1.6,2907202314
7/29/2023 15:00,120,15.5,"3,380,872","7,227",1.55,2907202315
7/29/2023 16:00,124,15.5,"3,380,996","7,227",1.55,2907202316
7/29/2023 17:00,136,15.0,"3,381,127","7,227",1.5,2907202317
7/29/2023 18:00,144,15.0,"3,381,266","7,227",1.5,2907202318
7/29/2023 19:00,136,16.0,"3,381,408","7,227",1.6,2907202319
7/29/2023 20:00,136,16.0,"3,381,548","7,227",1.6,2907202320
7/29/2023 21:00,128,16.5,"3,381,680","7,227",1.65,2907202321
7/29/2023 22:00,116,16.0,"3,381,801","7,227",1.6,2907202322
7/29/2023 23:00,104,15.0,"3,381,912","7,227",1.5,2907202323
7/30/2023 0:00,92,16.0,"3,382,008","7,227",1.6,3007202300
7/30/2023 1:00,92,16.5,"3,382,100","7,227",1.65,3007202301
7/30/2023 2:00,88,17.5,"3,382,190","7,227",1.75,3007202302
7/30/2023 3:00,88,18.0,"3,382,279","7,227",1.8,3007202303
7/30/2023 4:00,92,18.0,"3,382,370","7,227",1.8,3007202304
7/30/2023 5:00,92,17.5,"3,382,463","7,227",1.75,3007202305
7/30/2023 6:00,104,17.0,"3,382,560","7,227",1.7,3007202306
7/30/2023 7:00,124,15.5,"3,382,678","7,227",1.55,3007202307
7/30/2023 8:00,136,15.5,"3,382,810","7,227",1.55,3007202308
7/30/2023 9:00,128,15.5,"3,382,941","7,227",1.55,3007202309
7/30/2023 10:00,136,15.5,"3,383,074","7,227",1.55,3007202310
7/30/2023 11:00,124,15.0,"3,383,205","7,227",1.5,3007202311
7/30/2023 12:00,140,15.0,"3,383,340","7,227",1.5,3007202312
7/30/2023 13:00,124,15.5,"3,383,470","7,227",1.55,3007202313
7/30/2023 14:00,124,16.0,"3,383,593","7,227",1.6,3007202314
7/30/2023 15:00,120,16.0,"3,383,715","7,227",1.6,3007202315
7/30/2023 16:00,124,16.0,"3,383,842","7,227",1.6,3007202316
7/30/2023 17:00,144,16.0,"3,383,983","7,227",1.6,3007202317
7/30/2023 18:00,144,15.5,"3,384,129","7,227",1.55,3007202318
7/30/2023 19:00,148,15.5,"3,384,278","7,227",1.55,3007202319
7/30/2023 20:00,148,15.5,"3,384,423","7,227",1.55,3007202320
7/30/2023 21:00,132,15.5,"3,384,563","7,227",1.55,3007202321
7/30/2023 22:00,128,15.5,"3,384,694","7,227",1.55,3007202322
7/30/2023 23:00,108,16.0,"3,384,813","7,227",1.6,3007202323
7/31/2023 0:00,108,17.0,"3,384,923","7,227",1.7,3107202300
7/31/2023 1:00,92,17.0,"3,385,013","7,227",1.7,3107202301
7/31/2023 2:00,88,17.5,"3,385,103","7,227",1.75,3107202302
7/31/2023 3:00,88,18.0,"3,385,192","7,227",1.8,3107202303
7/31/2023 4:00,88,18.0,"3,385,280","7,227",1.8,3107202304
7/31/2023 5:00,92,17.5,"3,385,372","7,227",1.75,3107202305
7/31/2023 6:00,112,16.0,"3,385,473","7,227",1.6,3107202306
7/31/2023 7:00,140,15.5,"3,385,596","7,227",1.55,3107202307
7/31/2023 8:00,136,16.0,"3,385,733","7,227",1.6,3107202308
7/31/2023 9:00,132,16.5,"3,385,869","7,227",1.65,3107202309
7/31/2023 10:00,144,16.0,"3,386,007","7,227",1.6,3107202310
7/31/2023 11:00,136,16.0,"3,386,149","7,227",1.6,3107202311
7/31/2023 12:00,140,16.0,"3,386,289","7,227",1.6,3107202312
7/31/2023 13:00,132,16.5,"3,386,421","7,227",1.65,3107202313
7/31/2023 14:00,132,16.5,"3,386,551","7,227",1.65,3107202314
7/31/2023 15:00,128,16.5,"3,386,676","7,227",1.65,3107202315
7/31/2023 16:00,128,16.0,"3,386,803","7,227",1.6,3107202316
7/31/2023 17:00,136,16.0,"3,386,939","7,227",1.6,3107202317
7/31/2023 18:00,140,15.0,"3,387,081","7,227",1.5,3107202318
7/31/2023 19:00,140,14.0,"3,387,220","7,227",1.4,3107202319
7/31/2023 20:00,132,14.5,"3,387,357","7,227",1.45,3107202320
7/31/2023 21:00,140,15.5,"3,387,494","7,227",1.55,3107202321
7/31/2023 22:00,140,16.0,"3,387,627","7,227",1.6,3107202322
7/31/2023 23:00,136,17.0,"3,387,759","7,227",1.7,3107202323
8/1/2023 0:00,108,17.5,"3,387,871","7,227",1.75,108202300
8/1/2023 1:00,88,17.0,"3,387,960","7,227",1.7,108202301
8/1/2023 2:00,88,17.5,"3,388,048","7,227",1.75,108202302
8/1/2023 3:00,92,18.0,"3,388,139","7,227",1.8,108202303
8/1/2023 4:00,92,18.0,"3,388,230","7,227",1.8,108202304
8/1/2023 5:00,88,17.5,"3,388,320","7,227",1.75,108202305
8/1/2023 6:00,100,15.0,"3,388,414","7,227",1.5,108202306
8/1/2023 7:00,128,15.5,"3,388,535","7,227",1.55,108202307
8/1/2023 8:00,140,16.0,"3,388,671","7,227",1.6,108202308
8/1/2023 9:00,144,17.5,"3,388,815","7,227",1.75,108202309
8/1/2023 10:00,132,18.0,"3,388,946","7,227",1.8,108202310
8/1/2023 11:00,116,14.5,"3,389,067","7,227",1.45,108202311
8/1/2023 12:00,116,15.0,"3,389,182","7,227",1.5,108202312
8/1/2023 13:00,116,15.0,"3,389,295","7,227",1.5,108202313
8/1/2023 14:00,116,16.0,"3,389,412","7,227",1.6,108202314
8/1/2023 15:00,112,16.0,"3,389,525","7,227",1.6,108202315
8/1/2023 16:00,120,16.0,"3,389,641","7,227",1.6,108202316
8/1/2023 17:00,136,16.0,"3,389,771","7,227",1.6,108202317
8/1/2023 18:00,148,15.5,"3,389,911","7,227",1.55,108202318
8/1/2023 19:00,140,15.5,"3,390,054","7,227",1.55,108202319
8/1/2023 20:00,140,16.0,"3,390,199","7,227",1.6,108202320
8/1/2023 21:00,128,15.0,"3,390,328","7,227",1.5,108202321
8/1/2023 22:00,124,15.5,"3,390,453","7,227",1.55,108202322
8/1/2023 23:00,116,16.5,"3,390,574","7,227",1.65,108202323
8/2/2023 0:00,104,17.0,"3,390,681","7,227",1.7,208202300
8/2/2023 1:00,92,17.0,"3,390,774","7,227",1.7,208202301
8/2/2023 2:00,92,18.0,"3,390,864","7,227",1.8,208202302
8/2/2023 3:00,88,18.0,"3,390,954","7,227",1.8,208202303
8/2/2023 4:00,92,18.5,"3,391,043","7,227",1.85,208202304
8/2/2023 5:00,92,17.5,"3,391,135","7,227",1.75,208202305
8/2/2023 6:00,108,14.5,"3,391,233","7,227",1.45,208202306
8/2/2023 7:00,132,16.0,"3,391,359","7,227",1.6,208202307
8/2/2023 8:00,132,16.0,"3,391,492","7,227",1.6,208202308
8/2/2023 9:00,120,16.0,"3,391,618","7,227",1.6,208202309
8/2/2023 10:00,116,16.0,"3,391,741","7,227",1.6,208202310
8/2/2023 11:00,116,15.5,"3,391,862","7,227",1.55,208202311
8/2/2023 12:00,128,15.5,"3,391,989","7,227",1.55,208202312
8/2/2023 13:00,124,16.0,"3,392,114","7,227",1.6,208202313
8/2/2023 14:00,112,16.0,"3,392,233","7,227",1.6,208202314
8/2/2023 15:00,116,16.0,"3,392,351","7,227",1.6,208202315
8/2/2023 16:00,132,16.0,"3,392,475","7,227",1.6,208202316
8/2/2023 17:00,136,15.5,"3,392,606","7,227",1.55,208202317
8/2/2023 18:00,152,14.5,"3,392,757","7,227",1.45,208202318
8/2/2023 19:00,152,15.0,"3,392,906","7,227",1.5,208202319
8/2/2023 20:00,144,15.0,"3,393,052","7,227",1.5,208202320
8/2/2023 21:00,128,14.5,"3,393,183","7,227",1.45,208202321
8/2/2023 22:00,128,15.0,"3,393,312","7,227",1.5,208202322
8/2/2023 23:00,124,16.5,"3,393,448","7,227",1.65,208202323
8/3/2023 0:00,104,16.0,"3,393,560","7,227",1.6,308202300
8/3/2023 1:00,96,17.0,"3,393,652","7,227",1.7,308202301
8/3/2023 2:00,96,18.0,"3,393,746","7,227",1.8,308202302
8/3/2023 3:00,92,18.5,"3,393,839","7,227",1.85,308202303
8/3/2023 4:00,92,19.0,"3,393,931","7,227",1.9,308202304
8/3/2023 5:00,100,18.0,"3,394,029","7,227",1.8,308202305
8/3/2023 6:00,104,15.5,"3,394,129","7,227",1.55,308202306
8/3/2023 7:00,132,15.5,"3,394,251","7,227",1.55,308202307
8/3/2023 8:00,140,16.0,"3,394,388","7,227",1.6,308202308
8/3/2023 9:00,128,16.0,"3,394,523","7,227",1.6,308202309
8/3/2023 10:00,136,15.5,"3,394,656","7,227",1.55,308202310
8/3/2023 11:00,136,15.0,"3,394,788","7,227",1.5,308202311
8/3/2023 12:00,132,15.5,"3,394,923","7,227",1.55,308202312
8/3/2023 13:00,140,15.5,"3,395,056","7,227",1.55,308202313
8/3/2023 14:00,128,16.5,"3,395,186","7,227",1.65,308202314
8/3/2023 15:00,128,16.0,"3,395,315","7,227",1.6,308202315
8/3/2023 16:00,132,16.0,"3,395,446","7,227",1.6,308202316
8/3/2023 17:00,132,15.5,"3,395,583","7,227",1.55,308202317
8/3/2023 18:00,156,15.5,"3,395,734","7,227",1.55,308202318
8/3/2023 19:00,152,15.5,"3,395,888","7,227",1.55,308202319
8/3/2023 20:00,144,15.5,"3,396,033","7,227",1.55,308202320
8/3/2023 21:00,136,15.5,"3,396,170","7,227",1.55,308202321
8/3/2023 22:00,120,15.5,"3,396,300","7,227",1.55,308202322
8/3/2023 23:00,120,16.5,"3,396,421","7,227",1.65,308202323
8/4/2023 0:00,104,16.5,"3,396,531","7,227",1.65,408202300
8/4/2023 1:00,92,17.5,"3,396,627","7,227",1.75,408202301
8/4/2023 2:00,96,18.0,"3,396,722","7,227",1.8,408202302
8/4/2023 3:00,96,18.5,"3,396,818","7,227",1.85,408202303
8/4/2023 4:00,104,18.5,"3,396,916","7,227",1.85,408202304
8/4/2023 5:00,96,18.0,"3,397,013","7,227",1.8,408202305
8/4/2023 6:00,112,16.0,"3,397,116","7,227",1.6,408202306
8/4/2023 7:00,132,15.5,"3,397,241","7,227",1.55,408202307
8/4/2023 8:00,136,15.5,"3,397,379","7,227",1.55,408202308
8/4/2023 9:00,136,15.5,"3,397,516","7,227",1.55,408202309
8/4/2023 10:00,132,15.5,"3,397,647","7,227",1.55,408202310
8/4/2023 11:00,124,16.0,"3,397,776","7,227",1.6,408202311
8/4/2023 12:00,132,15.5,"3,397,911","7,227",1.55,408202312
8/4/2023 13:00,128,16.0,"3,398,041","7,227",1.6,408202313
8/4/2023 14:00,132,16.5,"3,398,168","7,227",1.65,408202314
8/4/2023 15:00,124,16.5,"3,398,292","7,227",1.65,408202315
8/4/2023 16:00,124,16.0,"3,398,416","7,227",1.6,408202316
8/4/2023 17:00,136,16.0,"3,398,550","7,227",1.6,408202317
8/4/2023 18:00,148,16.0,"3,398,702","7,227",1.6,408202318
8/4/2023 19:00,156,16.0,"3,398,859","7,227",1.6,408202319
8/4/2023 20:00,148,16.0,"3,399,007","7,227",1.6,408202320
8/4/2023 21:00,148,17.0,"3,399,153","7,227",1.7,408202321
8/4/2023 22:00,140,17.0,"3,399,293","7,227",1.7,408202322
8/4/2023 23:00,132,18.0,"3,399,426","7,227",1.8,408202323
8/5/2023 0:00,100,17.0,"3,399,529","7,227",1.7,508202300
8/5/2023 1:00,96,17.5,"3,399,626","7,227",1.75,508202301
8/5/2023 2:00,96,18.5,"3,399,721","7,227",1.85,508202302
8/5/2023 3:00,96,19.0,"3,399,815","7,227",1.9,508202303
8/5/2023 4:00,92,19.0,"3,399,909","7,227",1.9,508202304
8/5/2023 5:00,96,18.5,"3,400,003","7,227",1.85,508202305
8/5/2023 6:00,108,16.0,"3,400,104","7,227",1.6,508202306
8/5/2023 7:00,132,16.0,"3,400,232","7,227",1.6,508202307
8/5/2023 8:00,132,16.5,"3,400,359","7,227",1.65,508202308
8/5/2023 9:00,120,15.5,"3,400,485","7,227",1.55,508202309
8/5/2023 10:00,128,15.5,"3,400,609","7,227",1.55,508202310
8/5/2023 11:00,140,15.5,"3,400,746","7,227",1.55,508202311
8/5/2023 12:00,128,15.0,"3,400,886","7,227",1.5,508202312
8/5/2023 13:00,132,15.5,"3,401,017","7,227",1.55,508202313
8/5/2023 14:00,132,16.0,"3,401,145","7,227",1.6,508202314
8/5/2023 15:00,128,16.0,"3,401,277","7,227",1.6,508202315
8/5/2023 16:00,136,16.0,"3,401,413","7,227",1.6,508202316
8/5/2023 17:00,148,16.0,"3,401,553","7,227",1.6,508202317
8/5/2023 18:00,152,16.0,"3,401,704","7,227",1.6,508202318
8/5/2023 19:00,156,16.0,"3,401,858","7,227",1.6,508202319
8/5/2023 20:00,144,16.5,"3,402,005","7,227",1.65,508202320
8/5/2023 21:00,132,16.5,"3,402,139","7,227",1.65,508202321
8/5/2023 22:00,120,15.5,"3,402,268","7,227",1.55,508202322
8/5/2023 23:00,116,16.5,"3,402,389","7,227",1.65,508202323
8/6/2023 0:00,104,17.0,"3,402,497","7,227",1.7,608202300
8/6/2023 1:00,96,17.5,"3,402,595","7,227",1.75,608202301
8/6/2023 2:00,92,18.5,"3,402,691","7,227",1.85,608202302
8/6/2023 3:00,92,19.0,"3,402,786","7,227",1.9,608202303
8/6/2023 4:00,96,19.0,"3,402,882","7,227",1.9,608202304
8/6/2023 5:00,100,18.5,"3,402,982","7,227",1.85,608202305
8/6/2023 6:00,108,17.5,"3,403,084","7,227",1.75,608202306
8/6/2023 7:00,140,16.0,"3,403,209","7,227",1.6,608202307
8/6/2023 8:00,136,16.0,"3,403,350","7,227",1.6,608202308
8/6/2023 9:00,128,15.5,"3,403,488","7,227",1.55,608202309
8/6/2023 10:00,136,15.5,"3,403,625","7,227",1.55,608202310
8/6/2023 11:00,144,16.0,"3,403,769","7,227",1.6,608202311
8/6/2023 12:00,144,16.0,"3,403,910","7,227",1.6,608202312
8/6/2023 13:00,140,17.0,"3,404,050","7,227",1.7,608202313
8/6/2023 14:00,132,17.5,"3,404,180","7,227",1.75,608202314
8/6/2023 15:00,120,16.0,"3,404,301","7,227",1.6,608202315
8/6/2023 16:00,124,15.5,"3,404,423","7,227",1.55,608202316
8/6/2023 17:00,140,16.0,"3,404,564","7,227",1.6,608202317
8/6/2023 18:00,148,15.5,"3,404,712","7,227",1.55,608202318
8/6/2023 19:00,152,16.0,"3,404,862","7,227",1.6,608202319
8/6/2023 20:00,140,15.0,"3,405,004","7,227",1.5,608202320
8/6/2023 21:00,124,14.0,"3,405,133","7,227",1.4,608202321
8/6/2023 22:00,112,13.0,"3,405,255","7,227",1.3,608202322
8/6/2023 23:00,100,13.0,"3,405,360","7,227",1.3,608202323
8/7/2023 0:00,88,14.0,"3,405,451","7,227",1.4,708202300
8/7/2023 1:00,80,14.5,"3,405,535","7,227",1.45,708202301
8/7/2023 2:00,80,15.0,"3,405,617","7,227",1.5,708202302
8/7/2023 3:00,80,16.0,"3,405,699","7,227",1.6,708202303
8/7/2023 4:00,80,15.5,"3,405,780","7,227",1.55,708202304
8/7/2023 5:00,84,15.0,"3,405,863","7,227",1.5,708202305
8/7/2023 6:00,112,15.5,"3,405,964","7,227",1.55,708202306
8/7/2023 7:00,148,15.5,"3,406,098","7,227",1.55,708202307
8/7/2023 8:00,156,15.5,"3,406,245","7,227",1.55,708202308
8/7/2023 9:00,152,15.5,"3,406,396","7,227",1.55,708202309
8/7/2023 10:00,152,16.0,"3,406,547","7,227",1.6,708202310
8/7/2023 11:00,144,16.5,"3,406,696","7,227",1.65,708202311
8/7/2023 12:00,136,16.0,"3,406,840","7,227",1.6,708202312
8/7/2023 13:00,136,16.0,"3,406,976","7,227",1.6,708202313
8/7/2023 14:00,128,16.0,"3,407,105","7,227",1.6,708202314
8/7/2023 15:00,128,16.0,"3,407,232","7,227",1.6,708202315
8/7/2023 16:00,132,15.5,"3,407,360","7,227",1.55,708202316
8/7/2023 17:00,156,14.5,"3,407,506","7,227",1.45,708202317
8/7/2023 18:00,140,13.5,"3,407,652","7,227",1.35,708202318
8/7/2023 19:00,148,13.5,"3,407,801","7,227",1.35,708202319
8/7/2023 20:00,160,15.5,"3,407,959","7,227",1.55,708202320
8/7/2023 21:00,148,16.0,"3,408,110","7,227",1.6,708202321
8/7/2023 22:00,132,15.5,"3,408,242","7,227",1.55,708202322
8/7/2023 23:00,120,16.0,"3,408,367","7,227",1.6,708202323
8/8/2023 0:00,108,16.5,"3,408,479","7,227",1.65,808202300
8/8/2023 1:00,96,17.0,"3,408,580","7,227",1.7,808202301
8/8/2023 2:00,96,18.0,"3,408,676","7,227",1.8,808202302
8/8/2023 3:00,92,18.5,"3,408,769","7,227",1.85,808202303
8/8/2023 4:00,92,18.5,"3,408,863","7,227",1.85,808202304
8/8/2023 5:00,100,18.0,"3,408,961","7,227",1.8,808202305
8/8/2023 6:00,124,17.5,"3,409,071","7,227",1.75,808202306
8/8/2023 7:00,144,16.5,"3,409,210","7,227",1.65,808202307
8/8/2023 8:00,156,17.0,"3,409,364","7,227",1.7,808202308
8/8/2023 9:00,152,18.0,"3,409,515","7,227",1.8,808202309
8/8/2023 10:00,144,18.0,"3,409,660","7,227",1.8,808202310
8/8/2023 11:00,140,17.5,"3,409,802","7,227",1.75,808202311
8/8/2023 12:00,144,17.5,"3,409,948","7,227",1.75,808202312
8/8/2023 13:00,132,18.0,"3,410,085","7,227",1.8,808202313
8/8/2023 14:00,128,17.5,"3,410,213","7,227",1.75,808202314
8/8/2023 15:00,128,17.0,"3,410,338","7,227",1.7,808202315
8/8/2023 16:00,140,19.0,"3,410,476","7,227",1.9,808202316
8/8/2023 17:00,144,17.5,"3,410,628","7,227",1.75,808202317
8/8/2023 18:00,160,17.5,"3,410,787","7,227",1.75,808202318
8/8/2023 19:00,160,17.0,"3,410,949","7,227",1.7,808202319
8/8/2023 20:00,168,18.0,"3,411,120","7,227",1.8,808202320
8/8/2023 21:00,164,18.0,"3,411,285","7,227",1.8,808202321
8/8/2023 22:00,152,18.5,"3,411,442","7,227",1.85,808202322
8/8/2023 23:00,140,20.0,"3,411,586","7,227",2.0,808202323
8/9/2023 0:00,104,18.5,"3,411,694","7,227",1.85,908202300
8/9/2023 1:00,104,19.0,"3,411,798","7,227",1.9,908202301
8/9/2023 2:00,104,19.5,"3,411,898","7,227",1.95,908202302
8/9/2023 3:00,100,20.0,"3,411,996","7,227",2.0,908202303
8/9/2023 4:00,100,19.5,"3,412,095","7,227",1.95,908202304
8/9/2023 5:00,96,18.0,"3,412,189","7,227",1.8,908202305
8/9/2023 6:00,132,18.5,"3,412,309","7,227",1.85,908202306
8/9/2023 7:00,144,17.5,"3,412,455","7,227",1.75,908202307
8/9/2023 8:00,136,17.0,"3,412,608","7,227",1.7,908202308
8/9/2023 9:00,140,18.0,"3,412,755","7,227",1.8,908202309
8/9/2023 10:00,144,17.5,"3,412,889","7,227",1.75,908202310
8/9/2023 11:00,136,17.5,"3,413,023","7,227",1.75,908202311
8/9/2023 12:00,144,17.5,"3,413,160","7,227",1.75,908202312
8/9/2023 13:00,136,18.0,"3,413,296","7,227",1.8,908202313
8/9/2023 14:00,124,19.0,"3,413,425","7,227",1.9,908202314
8/9/2023 15:00,128,18.5,"3,413,551","7,227",1.85,908202315
8/9/2023 16:00,136,18.0,"3,413,681","7,227",1.8,908202316
8/9/2023 17:00,156,17.5,"3,413,829","7,227",1.75,908202317
8/9/2023 18:00,156,17.0,"3,413,987","7,227",1.7,908202318
8/9/2023 19:00,164,17.0,"3,414,150","7,227",1.7,908202319
8/9/2023 20:00,160,17.0,"3,414,310","7,227",1.7,908202320
8/9/2023 21:00,144,18.0,"3,414,462","7,227",1.8,908202321
8/9/2023 22:00,136,17.0,"3,414,602","7,227",1.7,908202322
8/9/2023 23:00,116,17.5,"3,414,726","7,227",1.75,908202323
8/10/2023 0:00,100,18.0,"3,414,829","7,227",1.8,1008202300
8/10/2023 1:00,108,18.5,"3,414,932","7,227",1.85,1008202301
8/10/2023 2:00,100,19.5,"3,415,034","7,227",1.95,1008202302
8/10/2023 3:00,104,20.0,"3,415,135","7,227",2.0,1008202303
8/10/2023 4:00,96,20.0,"3,415,231","7,227",2.0,1008202304
8/10/2023 5:00,104,19.0,"3,415,331","7,227",1.9,1008202305
8/10/2023 6:00,116,18.0,"3,415,443","7,227",1.8,1008202306
8/10/2023 7:00,152,17.5,"3,415,587","7,227",1.75,1008202307
8/10/2023 8:00,152,17.5,"3,415,740","7,227",1.75,1008202308
8/10/2023 9:00,148,18.5,"3,415,891","7,227",1.85,1008202309
8/10/2023 10:00,132,17.0,"3,416,033","7,227",1.7,1008202310
8/10/2023 11:00,144,17.5,"3,416,179","7,227",1.75,1008202311
8/10/2023 12:00,136,17.5,"3,416,312","7,227",1.75,1008202312
8/10/2023 13:00,128,18.0,"3,416,444","7,227",1.8,1008202313
8/10/2023 14:00,116,17.5,"3,416,570","7,227",1.75,1008202314
8/10/2023 15:00,128,17.0,"3,416,694","7,227",1.7,1008202315
8/10/2023 16:00,136,17.5,"3,416,827","7,227",1.75,1008202316
8/10/2023 17:00,164,16.0,"3,416,981","7,227",1.6,1008202317
8/10/2023 18:00,156,15.5,"3,417,134","7,227",1.55,1008202318
8/10/2023 19:00,160,16.0,"3,417,299","7,227",1.6,1008202319
8/10/2023 20:00,160,17.0,"3,417,463","7,227",1.7,1008202320
8/10/2023 21:00,148,16.0,"3,417,616","7,227",1.6,1008202321
8/10/2023 22:00,136,16.0,"3,417,764","7,227",1.6,1008202322
8/10/2023 23:00,124,16.5,"3,417,896","7,227",1.65,1008202323
8/11/2023 0:00,92,17.0,"3,418,000","7,227",1.7,1108202300
8/11/2023 1:00,96,18.0,"3,418,096","7,227",1.8,1108202301
8/11/2023 2:00,100,18.5,"3,418,193","7,227",1.85,1108202302
8/11/2023 3:00,96,19.0,"3,418,291","7,227",1.9,1108202303
8/11/2023 4:00,100,19.0,"3,418,389","7,227",1.9,1108202304
8/11/2023 5:00,100,19.0,"3,418,488","7,227",1.9,1108202305
8/11/2023 6:00,116,17.0,"3,418,595","7,227",1.7,1108202306
8/11/2023 7:00,144,16.0,"3,418,729","7,227",1.6,1108202307
8/11/2023 8:00,160,16.5,"3,418,884","7,227",1.65,1108202308
8/11/2023 9:00,140,17.0,"3,419,029","7,227",1.7,1108202309
8/11/2023 10:00,144,17.0,"3,419,170","7,227",1.7,1108202310
8/11/2023 11:00,136,17.0,"3,419,311","7,227",1.7,1108202311
8/11/2023 12:00,140,17.0,"3,419,452","7,227",1.7,1108202312
8/11/2023 13:00,132,17.5,"3,419,583","7,227",1.75,1108202313
8/11/2023 14:00,132,17.0,"3,419,711","7,227",1.7,1108202314
8/11/2023 15:00,136,18.5,"3,419,847","7,227",1.85,1108202315
8/11/2023 16:00,132,17.5,"3,419,982","7,227",1.75,1108202316
8/11/2023 17:00,136,16.0,"3,420,116","7,227",1.6,1108202317
8/11/2023 18:00,140,15.5,"3,420,260","7,227",1.55,1108202318
8/11/2023 19:00,148,16.0,"3,420,407","7,227",1.6,1108202319
8/11/2023 20:00,144,16.0,"3,420,554","7,227",1.6,1108202320
8/11/2023 21:00,132,16.0,"3,420,692","7,227",1.6,1108202321
8/11/2023 22:00,120,16.0,"3,420,824","7,227",1.6,1108202322
8/11/2023 23:00,112,16.5,"3,420,943","7,227",1.65,1108202323
8/12/2023 0:00,112,18.0,"3,421,055","7,227",1.8,1208202300
8/12/2023 1:00,96,18.0,"3,421,153","7,227",1.8,1208202301
8/12/2023 2:00,96,18.5,"3,421,250","7,227",1.85,1208202302
8/12/2023 3:00,96,19.0,"3,421,346","7,227",1.9,1208202303
8/12/2023 4:00,92,19.5,"3,421,441","7,227",1.95,1208202304
8/12/2023 5:00,96,18.0,"3,421,536","7,227",1.8,1208202305
8/12/2023 6:00,112,17.0,"3,421,640","7,227",1.7,1208202306
8/12/2023 7:00,140,16.5,"3,421,772","7,227",1.65,1208202307
8/12/2023 8:00,152,16.5,"3,421,919","7,227",1.65,1208202308
8/12/2023 9:00,148,16.5,"3,422,067","7,227",1.65,1208202309
8/12/2023 10:00,148,16.5,"3,422,211","7,227",1.65,1208202310
8/12/2023 11:00,144,16.5,"3,422,359","7,227",1.65,1208202311
8/12/2023 12:00,148,16.0,"3,422,505","7,227",1.6,1208202312
8/12/2023 13:00,136,16.5,"3,422,641","7,227",1.65,1208202313
8/12/2023 14:00,128,17.0,"3,422,775","7,227",1.7,1208202314
8/12/2023 15:00,120,16.5,"3,422,898","7,227",1.65,1208202315
8/12/2023 16:00,136,17.0,"3,423,033","7,227",1.7,1208202316
8/12/2023 17:00,140,16.5,"3,423,172","7,227",1.65,1208202317
8/12/2023 18:00,152,16.5,"3,423,325","7,227",1.65,1208202318
8/12/2023 19:00,156,16.5,"3,423,481","7,227",1.65,1208202319
8/12/2023 20:00,152,16.5,"3,423,629","7,227",1.65,1208202320
8/12/2023 21:00,144,17.5,"3,423,770","7,227",1.75,1208202321
8/12/2023 22:00,136,17.0,"3,423,900","7,227",1.7,1208202322
8/12/2023 23:00,124,19.0,"3,424,027","7,227",1.9,1208202323
8/13/2023 0:00,92,17.0,"3,424,125","7,227",1.7,1308202300
8/13/2023 1:00,100,18.0,"3,424,220","7,227",1.8,1308202301
8/13/2023 2:00,92,19.0,"3,424,318","7,227",1.9,1308202302
8/13/2023 3:00,96,19.5,"3,424,413","7,227",1.95,1308202303
8/13/2023 4:00,96,19.0,"3,424,508","7,227",1.9,1308202304
8/13/2023 5:00,92,18.0,"3,424,602","7,227",1.8,1308202305
8/13/2023 6:00,104,16.0,"3,424,701","7,227",1.6,1308202306
8/13/2023 7:00,132,16.5,"3,424,827","7,227",1.65,1308202307
8/13/2023 8:00,144,16.5,"3,424,974","7,227",1.65,1308202308
8/13/2023 9:00,144,16.5,"3,425,119","7,227",1.65,1308202309
8/13/2023 10:00,156,16.5,"3,425,268","7,227",1.65,1308202310
8/13/2023 11:00,144,17.0,"3,425,407","7,227",1.7,1308202311
8/13/2023 12:00,152,16.0,"3,425,553","7,227",1.6,1308202312
8/13/2023 13:00,132,16.5,"3,425,694","7,227",1.65,1308202313
8/13/2023 14:00,124,17.0,"3,425,821","7,227",1.7,1308202314
8/13/2023 15:00,124,16.5,"3,425,949","7,227",1.65,1308202315
8/13/2023 16:00,144,17.0,"3,426,083","7,227",1.7,1308202316
8/13/2023 17:00,144,16.5,"3,426,227","7,227",1.65,1308202317
8/13/2023 18:00,152,16.0,"3,426,378","7,227",1.6,1308202318
8/13/2023 19:00,160,16.0,"3,426,536","7,227",1.6,1308202319
8/13/2023 20:00,144,16.5,"3,426,686","7,227",1.65,1308202320
